time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,school_type,FSM_eligible,Gender,NCyearActual,Absence_band,TotalPupils
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,M,8,pct50_OARate,28
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,M,8,pct50plus_OARate,228
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,M,9,pct40_OARate,69
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,11,pct10_OARate,253
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,11,pct45_OARate,45
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,11,pct50_OARate,38
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,2,pct10_OARate,225
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,2,pct45_OARate,20
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,3,pct50_OARate,8
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,4,pct15_OARate,155
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,4,pct20_OARate,100
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,4,pct5_OARate,461
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,7,pct40_OARate,28
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,9,pct30_OARate,125
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,9,pct45_OARate,35
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,F,9,pct5_OARate,733
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,1,pct5_OARate,1099
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,10,pct40_OARate,121
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,10,pct50_OARate,89
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,11,pct25_OARate,391
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,11,pct50_OARate,74
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,11,pct50plus_OARate,492
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,2,pct50plus_OARate,119
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,3,pct25_OARate,339
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,3,pct35_OARate,92
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,4,pct50_OARate,30
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,5,pct25_OARate,383
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,5,pct35_OARate,114
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,5,pct40_OARate,54
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,5,pct5_OARate,1533
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,6,pct20_OARate,354
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,6,pct30_OARate,235
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,6,pct40_OARate,63
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,6,pct5_OARate,1646
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,6,pct50plus_OARate,190
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,7,pct35_OARate,206
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,7,pct45_OARate,55
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,7,pct5_OARate,2237
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,8,pct35_OARate,180
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,9,pct30_OARate,413
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM Not eligible,M,9,pct45_OARate,81
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,1,pct35_OARate,31
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,1,pct5_OARate,128
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,1,pct50plus_OARate,33
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,10,pct25_OARate,166
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,10,pct35_OARate,99
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,10,pct40_OARate,53
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,11,pct50plus_OARate,206
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,2,pct35_OARate,26
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Special,FSM eligible,F,2,pct5_OARate,204
